,User,Date Created,Number of Likes,Source of Tweet,Tweet
1132,DogeCoin_Boom,2021-03-21 00:05:36+00:00,5,Twitter for iPhone,"H A S H T A G  P A R T Y  🎉💥🎉
$DOGE 
#Dogecoin 
#DogecoinToTheMoon 
#DogeToTheMoon 
#DogeCoinBase 
#DogecoinArmy 🔝
#DogecoinRise 🚀
#DogeceoinTo1Dollar 1️⃣
#DogecoinTo10Dollar 1️⃣0️⃣
#DogecoinTo50Dollar 5️⃣0️⃣
#DogecoinTo100Dollar 1️⃣0️⃣0️⃣
#ThankYouElonMusk 
@elonmusk"
1133,DogeCoin_Boom,2021-03-21 00:03:12+00:00,4,Twitter for iPhone,"H A S H T A G  P A R T Y  🎉💥🎉
$DOGE 
#Dogecoin 
#DogecoinToTheMoon 
#DogeToTheMoon 
#DogeCoinBase ⚠️
#DogecoinArmy 🔝
#DogecoinRise 🚀
#DogeceoinTo1Dollar 1️⃣
#DogecoinTo10Dollar 1️⃣0️⃣
#DogecoinTo50Dollar 5️⃣0️⃣
#DogecoinTo100Dollar 1️⃣0️⃣0️⃣
#ThankYouElonMusk 
@elonmusk"
1134,DogecoinFool,2021-03-21 00:02:43+00:00,2,Twitter for Android,"H A S H T A G  P A R T Y
 $DOGE 
#Dogecoin 
#DogecoinToTheMoon 
#DogeToTheMoon
#DogeCoinBase 
#DogecoinArmy 
#DogecoinRise 
#DogeceoinTo1Dollar 1️⃣
#DogecoinTo10Dollar 1️⃣0️⃣
#DogecoinTo50Dollar 5️⃣0️⃣
#DogecoinTo100Dollar 1️⃣0️⃣0️⃣
#ThankYouElonMusk
@elonmusk"
1135,DogeCoin_Boom,2021-03-21 00:02:04+00:00,4,Twitter for iPhone,"H A S H T A G  P A R T Y  🎉💥🎉
$DOGE 
#Dogecoin 
#DogecoinToTheMoon 
#DogeToTheMoon 📈
#DogeCoinBase ⚠️
#DogecoinArmy 🔝
#DogecoinRise 🚀
#DogeceoinTo1Dollar 1️⃣
#DogecoinTo10Dollar 1️⃣0️⃣
#DogecoinTo50Dollar 5️⃣0️⃣
#DogecoinTo100Dollar 1️⃣0️⃣0️⃣
#ThankYouElonMusk 
@elonmusk"
1136,DogeCoin_Boom,2021-03-21 00:01:06+00:00,21,Twitter for iPhone,"H A S H T A G  P A R T Y  🎉💥🎉
$DOGE 
#Dogecoin 
#DogecoinToTheMoon 🌝
#DogeToTheMoon 📈
#DogeCoinBase ⚠️
#DogecoinArmy 🔝
#DogecoinRise 🚀
#DogeceoinTo1Dollar 1️⃣
#DogecoinTo10Dollar 1️⃣0️⃣
#DogecoinTo50Dollar 5️⃣0️⃣
#DogecoinTo100Dollar 1️⃣0️⃣0️⃣
#ThankYouElonMusk 
@elonmusk"
1137,DogeCoin_Boom,2021-03-21 00:00:00+00:00,11,Twitter for iPhone,"H A S H T A G  P A R T Y  🎉💥🎉
$DOGE 
#Dogecoin 🎶
#DogecoinToTheMoon 🌝
#DogeToTheMoon 📈
#DogeCoinBase ⚠️
#DogecoinArmy 🔝
#DogecoinRise 🚀
#DogeceoinTo1Dollar 1️⃣
#DogecoinTo10Dollar 1️⃣0️⃣
#DogecoinTo50Dollar 5️⃣0️⃣
#DogecoinTo100Dollar 1️⃣0️⃣0️⃣
#ThankYouElonMusk
@elonmusk"
1138,pedro133333,2021-03-20 23:58:57+00:00,12,Twitter for iPhone,"H A S H T A G  P A R T Y  🎉💥🎉
$DOGE 🐕
#Dogecoin 🎶
#DogecoinToTheMoon 🌝
#DogeToTheMoon 📈
#DogeCoinBase ⚠️
#DogecoinArmy 🔝
#DogecoinRise 🚀
#DogeceoinTo1Dollar 1️⃣
#DogecoinTo10Dollar 1️⃣0️⃣
#DogecoinTo50Dollar 5️⃣0️⃣
#DogecoinTo100Dollar 1️⃣0️⃣0️⃣
#ThankYouElonMusk
@elonmusk"
1139,DogeCoin_Boom,2021-03-20 23:58:32+00:00,9,Twitter for iPhone,"H A S H T A G  P A R T Y  🎉💥🎉
$DOGE 🐕
#Dogecoin 🎶
#DogecoinToTheMoon 🌝
#DogeToTheMoon 📈
#DogeCoinBase ⚠️
#DogecoinArmy 🔝
#DogecoinRise 🚀
#DogeceoinTo1Dollar 1️⃣
#DogecoinTo10Dollar 1️⃣0️⃣
#DogecoinTo50Dollar 5️⃣0️⃣
#DogecoinTo100Dollar 1️⃣0️⃣0️⃣
#ThankYouElonMusk
@elonmusk"
1140,DogeCoin_Boom,2021-03-20 23:57:45+00:00,8,Twitter for iPhone,"H A S H T A G  P A R T Y  🎉💥🎉
$DOGE 🐕
#Dogecoin 🎶
#DogecoinToTheMoon 🌝
#DogeToTheMoon 📈
#DogeCoinBase ⚠️
#DogecoinArmy 🔝
#DogecoinRise 🚀
#DogeceoinTo1Dollar 1️⃣
#DogecoinTo10Dollar 1️⃣0️⃣
#DogecoinTo50Dollar 5️⃣0️⃣
#DogecoinTo100Dollar 1️⃣0️⃣0️⃣
#ThankYouElonMusk 🎉
@elonmusk"
1141,DogeCoin_Boom,2021-03-20 22:49:06+00:00,19,Twitter for iPhone,"H A S H T A G  P A R T Y  🎉💥🎉
$DOGE 🐕
#Dogecoin 🎶
#DogecoinToTheMoon 🌝
#DogeToTheMoon 📈
#DogeCoinBase ⚠️
#DogecoinArmy 🔝
#DogecoinRise 🚀
#DogeceoinTo1Dollar 1️⃣
#DogecoinTo10Dollar 1️⃣0️⃣
#DogecoinTo50Dollar 5️⃣0️⃣
#DogecoinTo100Dollar 1️⃣0️⃣0️⃣
#ThankYouElonMusk 🎉
@elonmusk ✅"
1142,adrflz,2021-03-15 03:41:03+00:00,1,Twitter Web App,"Agree, I have been following the beta users and this could be a game changer. I have pre-ordered my kit and I can't wait to have high speed internet up in the north 🏔🇨🇦#ThankYouElonMusk #Starlink #SpaceX"
1143,Dibyend93052208,2021-03-11 17:50:52+00:00,0,Twitter for Android,"@fiber_jio 
Thanks to Elon Musk starlink internet, its coming faster than you through satellite within a year. #thankyouElonMusk"
1144,uzunsai,2021-02-24 19:27:16+00:00,0,Twitter for Android,"Have a wonderful day fine tuning the future we are all about to see be a part of...

A nobody that appreciates your vision..
Sai. #elonmusk #Tesla @elonmusk @Tesla #thankyoutesla #thankyouelonmusk"
1145,CryptoPeta,2021-02-11 07:51:53+00:00,1,Twitter Web App,"MAJOR NEWS! Dogecoin’s Surging Price Has Resurrected Its Technical Development https://t.co/V7WTvVXEsE via @Yahoo 

#DOGE #DogecoinToTheMoon #dogearmy #dogecointoadollar #Dogecoins #BUYANDHOLD #thankyouelonmusk"
1146,Guy_Manbroski,2021-02-10 15:26:42+00:00,1,Twitter Web App,"Tweet tweet! My first tweet in a decade becuase @elonmusk and social media are the new#stonkGods. Mr. Musk keep it going, you are providing the american little guy with a chance at a better life and we thank you!
#dogetothemoon #thankyouelonmusk"
1147,clenio_eth,2021-02-10 00:43:40+00:00,15,Twitter for iPhone,"When your coworkers finally understand Ethereum after you pitching it to them 1000 times (just because Elon bought $BTC!). Now they share the vision 🚀🚀🚀

Is this bullish or what @sassal0x?? We are going to 20k my friend!

$ETH #thankyouElonMusk"
1148,kenoshi90,2021-02-09 14:28:42+00:00,1,Twitter for Android,@elonmusk @SRuhle Tesla stock been great to me. Stock/options has helped me buy my first home. Homes in California are not cheap. Also have gotten me out of few in my times of need. Forever grateful.  #thankyouelonmusk
1149,Keeley217031,2021-02-08 20:52:36+00:00,4,Twitter for iPhone,#thankyouelonmusk for our carpets &amp; wood burner #bitcoin 🙌🏻
1150,Rob___1976,2021-02-08 03:08:47+00:00,9,Twitter for iPhone,"@elonmusk we all believe in you man! #ThankYouElonMusk 
#DogecoinRise https://t.co/PJ2Za7v7S4"
1151,CryptoPeta,2021-02-08 01:01:27+00:00,0,Twitter Web App,"@elonmusk just followed @dogecoin 

#dogecoin #DogecoinRise #DOGE #DogeToAdollar #dogeto1dollar #BUYANDHOLD #BUYDOGECOIN #ThankYouElonMusk @KingValhallaWSB @DOGEREVOLUTION1"
1152,Bhris_themovie,2021-02-07 23:49:11+00:00,2,Twitter for iPhone,"I’m loving the doge right now 🤑
#dogetothemoon #DogecoinToTheMoon 
#ThankYouElonMusk"
1153,CryptoPeta,2021-02-07 23:24:51+00:00,1,Twitter Web App,"Yes it is!!!!!! HODL! 

#HODLDOGE #HODL #BUYANDHOLD #BUYDOGECOIN 
#DogecoinToTheMoon #DogecoinRise #dogecoin #DOGE #dogeto1dollar #dogearmy #ThankYouElonMusk @elonmusk @KingValhallaWSB @DOGEREVOLUTION1"
1154,CryptoPeta,2021-02-07 22:38:51+00:00,0,Twitter Web App,"Wow even NGL memes posted the Doge Super Bowl ad. Fingers crossed it happens. Would change the world.
🚀🚀🚀🚀🌕🌕🌕🌕🐶🐶🐶🐶

#doge #DogecoinToTheMoon #dogecoin #dogeto1dollar #DogeDay #ThankYouElonMusk #buythedip #BUYDOGECOIN #buydoge #SuperBowl #SuperBowl2021"
1155,elnohaydos,2021-02-07 21:21:06+00:00,3,Twitter for Android,@elonmusy #dogecoin makes me happy!! #ThankYouElonMusk  👍🚀🚀🚀🚀
1156,MelGal19,2021-02-07 19:05:21+00:00,1,Twitter for iPhone,Support #dogecoin #doge #SuperBowl  #ToTheMoon #ThankYouElonMusk https://t.co/WdeHkfVm2Z
1157,oliversch1986,2021-02-07 17:59:13+00:00,0,Twitter for iPhone,#ThankYouElonMusk  #DogecoinToTheMoon have a great #superbowl  #doge007 #JamesBond
1158,CryptoPeta,2021-02-07 12:43:10+00:00,0,Twitter Web App,"@DOGEREVOLUTION1 @elonmusk Don’t forget to mention this petition in the next live feed. Over 80k signatures on change dot org when I posted this. https://t.co/NLUJpjMK8H

#DOGE #DogecoinRise #Dogecoinarmy #DogeToAdollar #ThankYouElonMusk #buythedip #buyandhold"
1159,CryptoPeta,2021-02-07 12:42:10+00:00,0,Twitter Web App,"@Dogecoinupdate Over 80k signatures
https://t.co/NLUJpjMK8H

#DOGE #DogecoinRise #Dogecoinarmy #DogeToAdollar #ThankYouElonMusk #buythedip #buyandhold"
1160,CryptoPeta,2021-02-07 12:38:32+00:00,0,Twitter Web App,"@KingValhallaWSB The new logo looks great. Don’t forget to mention this petition in the next live feed. Over 80k signatures on change dot org when I posted this. https://t.co/NLUJpjMK8H

#DOGE #DogecoinRise #Dogecoinarmy #DogeToAdollar #ThankYouElonMusk #buythedip #buyandhold"
1161,Newlondon123,2021-02-07 08:49:09+00:00,0,Twitter Web App,@elonmusk Just means your the main one 👌hope that didn’t offend 🧐  #dogecoin #doge @elonmusk #dogearmy #DogeToAdollar #ThankYouElonMusk
1162,crypto202WIN,2021-02-07 08:38:07+00:00,1,Twitter for iPhone,#ThankYouElonMusk  for making #dogecoin the people’s coin!
1163,Rob___1976,2021-02-07 04:45:34+00:00,0,Twitter for iPhone,"#dogecoinarmy buy the dips. Real dips. I don’t consider this a real dip.
Stay wicked calm. And say
#ThankYouElonMusk https://t.co/F9WyYl874N"
1164,CryptoPeta,2021-02-07 04:37:41+00:00,0,Twitter Web App,14 minutes left. #dogecoin #DogecoinToTheMoon #DOGE #dogearmy #ThankYouElonMusk #BUYANDHOLD
1165,Rob___1976,2021-02-07 03:07:02+00:00,3,Twitter for iPhone,"#ThankYouElonMusk for everything you’ve done for everyone!
#Dogecoinarmy 
#DogecoinToTheMoon https://t.co/T65O34MgxE"
1166,aliahdoge,2021-02-07 02:22:16+00:00,3,Twitter for iPhone,@Chaiman_Doge I totally agree! #ThankYouElonMusk #dogeto1dollar #dogecoin #DogecoinToTheMoon
1167,Foley32122055,2021-02-07 02:20:48+00:00,9,Twitter for iPhone,#thankyouelonmusk the real life changing GOAT. 🚀🚀🚀🚀
1168,NotoriousVij,2021-02-07 01:21:47+00:00,4,Twitter for iPhone,Yeahhh doge! #dogeto1dollar #ThankYouElonMusk https://t.co/tovNRXpfo6
1169,von_cabarrus,2021-02-07 01:14:08+00:00,3,Twitter for iPhone,@BaByBuStD0wn @BotOfDogecoin I need my hundred bands speak it into existence in gods name we pray #dogeto1dollar #ThankYouElonMusk https://t.co/KgCufRNytZ
1170,nitsirk_monay,2021-02-06 22:49:57+00:00,1,Twitter for iPhone,@elonmusk I salute you for advocating and making donations to our nations kids with cancer... -i am a hospice registered nurse and to know someone very influential supports our nations children with cancer make me feel so emotional and speechless.. #ThankYouElonMusk
1171,notnonalcoholic,2021-02-06 22:31:01+00:00,0,Twitter for iPhone,@Chaiman_Doge #ThankyouElonMusk he likey the #Doge
1172,PaulNabam7,2021-02-06 19:08:04+00:00,2,Twitter for iPhone,#ThankyouElonMusk #dogecoin $doge
1173,Jaishil15,2021-01-29 04:29:46+00:00,5,Twitter for iPhone,"Lets trading #thankyouelonmusk 
becasue of him this possible 
Thank you @elonmusk 😍☺️☺️🚀🚀🚀🚀
#dogecointoadollar #DogecoinToTheMoon #Dogecoinarmy #cryptocurrencies #DOGE #dogecoin https://t.co/628NbsXvKw"
1174,soipo,2021-01-14 18:42:57+00:00,0,Twitter Web App,@signalapp I would say #thankyoufacebook and #thankyouelonmusk :)
1175,srichard111,2021-01-14 13:52:53+00:00,0,Twitter Web App,"I've been wondering when you would sound off, thank you Elon Musk  #ThankYouElonMusk #WhatAboutAmazonElonMusk ?"
1176,srichard111,2021-01-14 13:52:30+00:00,0,Twitter Web App,"@realDailyWire I've been wondering when you would sound off, thank you Elon Musk  #ThankYouElonMusk #WhatAboutAmazonElonMusk ?"
1177,JessicaSuchter,2020-11-06 14:25:52+00:00,0,LaterMedia,"ＳｐａｃｅＸ blows my mind!!!  🤯🤯🔗https://t.co/eQkHtr9smu the future of travel around the world! 🌏😲

#spacex #thankyouelonmusk #dreamahead #hopewelivetoseetheday #mindblown #rocketsandrealestate #tn_realestateagent #elonmusk https://t.co/ehhs3g4LBt"
1178,PatienceWins4U2,2020-10-26 21:03:19+00:00,0,Twitter for Android,"@soupofthedayhub $VSYM
100% Correct!!!!

Now Just Fold In 
Bitcoin Somewhere
&amp; The TRIFECTA Prophecy
Will Be Fullifilled!!!
🙏🙏🙏🙏🙏🙏🙏🙏
#ThankYouElonMusk 
#ForTheProphecyQuote https://t.co/1Sxi8De3En"
1179,OrcaMan42,2020-10-11 19:40:22+00:00,7,Twitter Web App,@PPathole @elonmusk That's cuz 60% of the world doesn't understand science enough to know how germs are spread. You expect them to understand rocket science? LOL get real!!! That's why we need self driving cars ASAP so we don't kill each other on the road. #ThankYouElonMusk
1180,DonnaKesot,2020-08-31 19:48:58+00:00,0,Twitter Web App,Sweet!! #ThankYouElonMusk
1181,JolinaOkazakiTV,2020-07-30 12:39:43+00:00,1,Twitter for iPhone,@MikeinClearLake Same!! It’s cool to know Texas has ties with future space technology. #EverythingIsBiggerInTexas #ThankYouElonMusk
1182,BanyTarantino,2020-07-23 22:33:30+00:00,1,Twitter for iPhone,SpaceX has been an overwhelming blessing. Forever grateful &amp; humbled too be here. Everyday is a new one to showcase your talents here. I love it here! 🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀 #ThankYouElonMusk #SpaceX #OccupyMars
1183,YOLOEVANGELIST,2020-07-07 15:24:27+00:00,0,Twitter for Android,"Imagine that... #americans have a better chance of going to #mars right now than going to #europe
#thankyouelonmusk @elonmusk https://t.co/kure7GUtNu"
1184,patelnet,2020-07-01 14:20:42+00:00,1,Twitter for Android,"Happy 🇨🇦 Day @elonmusk, and thank you for the best present ever! My car feels like new again and can't wait to see what your engineers have in store for the Tesla community! #tesla #model3 #updatesforlife #thankyouelonmusk @Model3Owners https://t.co/HdhOfoqU8N"
1185,patelnet,2020-06-28 18:57:16+00:00,0,Twitter for Android,"@tesla_raj @elonmusk @Tesla Yep agreed! Just did the ""test"" myself and getting 503 @ 99% on my LR AWD First Production VIN 293xx! #tesla #thankyouelonmusk #model3 #whatdegradation https://t.co/WdBj3P7GAD"
1186,twiceaswiseyoda,2020-06-28 04:17:47+00:00,1,Twitter for Android,"#happybirthdayelonmusk 
#ThankYouElonMusk🙌🏻 

The reel Tony                                 The Real Tony
we know.                                         we know

                                   🤝 https://t.co/1HxWYXKLqy"
1187,twiceaswiseyoda,2020-06-28 04:04:27+00:00,2,Twitter for Android,"@bugUfology @StaceyR28715306 @elonmusk @BLKMDL3 You should. We must contribute every possible way to use more eco-friendly systems to save ourselves &amp; this planet.

#ThankYouElonMusk"
1188,twiceaswiseyoda,2020-06-28 03:56:03+00:00,0,Twitter for Android,"On the birthday of the ""Rocketman"" know some interesting facts about him.

#ThankYouElonMusk
 https://t.co/3r79TCUlUC"
1189,cer_hedge,2020-06-02 04:11:27+00:00,0,Twitter Web App,"Another thing to be thankful for and amazed by despite the current climate.  This is a true engineering feat. Something that was literally science fiction for decades is now real. If man can build this- we can build a better tomorrow. #thankyouelonmusk, @elonmusk @SpaceX"
1190,Eduardo09421465,2020-05-30 19:52:22+00:00,0,Twitter for iPhone,@SpaceX Awesome  to be alive and see this incredible accomplishment by Spacex.  This is the true beginnings of interplanetary civilization...#thankyouElonMusk
1191,Raftupparty,2020-05-27 19:51:30+00:00,0,Twitter for iPhone,#thankyouelonmusk for having the vision and drive to bring Americans back to space.  #ElonMusk #SpaceX
1192,RaceWx4You,2020-05-21 16:36:34+00:00,0,Twitter Web App,I am so excited to see that the US is about to put astronauts back into orbit on the top of an American rocket launched from American soil. #ThankYouSpaceX #ThankYouElonMusk #ThankYouNASA
1193,BybeeWinecloud,2020-05-15 20:33:53+00:00,3,Twitter for Android,"Elon Musk, brilliant genius, definitely NOT a friend of Ghislain Maxwel, has invented transit that is individualized AND mass. Soon one Tesla at a time can get their gamble on. Such a gift to humanity. #ThankYouElonMusk"
1194,FaithfulGarden,2020-04-21 00:05:11+00:00,1,Twitter for Android,"Elon Musk is truly a great part of the socialist movement.

Just when I sometimes feel like giving up, there's .@elonmusk reminding me why billionaires shouldn't exist and how they should be heavily taxed!

#ThankYouElonMusk

#ElonMuskDay"
1195,SohailAnwer,2020-04-16 07:57:14+00:00,2,Twitter for Android,"@elonmusk @CNN But you haven't send a single vent to Pakistan. We were ready to send our jets to your place but you have refused to connect to our minister @fawadchaudhry.

Please do so soon and we will run a trend saying #thankyouElonMusk."
1196,MainstreamGrn,2020-04-10 05:47:56+00:00,1,Twitter Web App,So proud of #Tesla for developing new #Ventilator from their own car parts. Brilliance &amp; Integrity in what they create. #TheBrightestFuture in #GreenTransportation &amp; #HealthcareEngineering  #ThankYouElonMusk
1197,DOfaquarius,2020-04-05 06:12:17+00:00,11,Twitter for Android,"THANK YOU ELON! 
#ThankYouElonMusk 💖"
1198,egoLAmagazine,2020-03-29 18:34:43+00:00,0,Twitter for iPhone,@elonmusk thank you 🙏🏻#californiacoronavirus #life #ventilators #thankyouelonmusk
1199,dchristian999,2020-03-27 05:31:53+00:00,0,Twitter Web App,"@Nixons_Head_ @elonmusk @flcnhvy @Tesla When Elon Musk is fully stepping up to help a world in crisis, why are you throwing crap at him?
Grow up. Apologize.
@elonmusk @tesla
#ThankYouElonMusk
#Covid-19 #Coronavirus"
1200,fedupamerican19,2020-03-24 14:20:15+00:00,3,Twitter for iPhone,"#ThankyouElonMusk.  #VoteBlueToSaveAmerica                        Elon Musk delivers 1,255 ventilators to California after buying ""oversupply"" from China https://t.co/B7LyvO837V"
1201,shashatheitch22,2020-03-19 13:15:13+00:00,1,Twitter for Android,"#MakeTheVentilatorsElon ,please !
Thee are #shortages now .
#coronavirus 
#ThankYouElonMusk 🙏🏽💕"
1202,Redeyes02789579,2019-11-25 01:02:25+00:00,0,Twitter Web App,@elonmusk You make the best vehicles. The best line up of vehicles from any car company. The future is beautiful. #ThankYouElonMusk https://t.co/NWSuqOQopL
1203,RidgeRyders,2019-11-24 07:39:59+00:00,0,Twitter for Android,@elonmusk The #cybertruck is my wildest dream come true! #thankyouElonMusk
1204,Redeyes02789579,2019-11-23 17:02:23+00:00,0,Twitter Web App,"@elonmusk I love this truck. You know why I love it. It’s because it’s different. @Ford and @chevrolet always play it too safe, they show us concepts but never sell them because they are too scared. You had the guts to do something they will never do. #ThankYouElonMusk #CyberTruck❤️"
1205,cooldrywit,2019-11-03 00:16:46+00:00,2,Instagram,The lease ended on our BMW X5 40e but there was no replacement model. So we had to go full electric. #tesla #blessed #lifegoals #thankyouelonmusk @ Tesla Motors Fashion Island https://t.co/Nv19cfcUHX
1206,GinaPurcell,2019-09-19 15:37:03+00:00,10,Twitter Web Client,So... this happened this afternoon... 🤩🥳🤩🥳🤩 #tesla #teslamodel3performance #EV #thankyouelonmusk https://t.co/Vr7jOzoaL0
1207,chinagamer66,2019-08-17 15:20:08+00:00,1,Twitter Web App,"@elonmusk Mr. Elon Much! I Am Big China Fan, But What You Said In The Tweet Is Unforgivable, It Is Crucial To Take Back Your Statement Because Hard Working Chinese Programmer Make The Good Hashtag Mechanism #ThankYouElonMusk"
1208,Jessica_Sarah_G,2019-07-30 03:15:33+00:00,0,Twitter for iPhone,Tesla Megapacks to replace Fosil based Peaker power plants that cost millions per day to operate and are the least efficient and dirtiest plants on the grid. #ThankYouElonMusk
